0.03298860183493035,0.013394221515254733
0.013394221515254733,0.014153628056129602
0.04461214589952182,0.0014641795330286257
0.0014641795330286257,0.012975755521565708
0.03410339711872584,0.013753964176204019
0.013753964176204019,0.014240260849549671
0.04470047915163746,0.0012042574936771764
0.0012042574936771764,0.012452971874492775
0.03338381827060804,0.012655859554071738
0.012655859554071738,0.013364949029175682
0.04296040994619646,0.0014319617446125399
0.0014319617446125399,0.013383365662750682
0.03374275249273216,0.013893014947131337
0.013893014947131337,0.015455838389272405
0.04468396794763124,0.002324079324464997
0.002324079324464997,0.012738187776597049
0.034773085517333435,0.01378430805455498
0.01378430805455498,0.013992700545661544
0.04432254205319796,0.0010119954728536366
0.0010119954728536366,0.012551510463073389
0.034908494486958236,0.01354736974265415
0.01354736974265415,0.014383036688133231
0.04404750579619021,0.0016335815284873416
0.0016335815284873416,0.013080050500400038
