0.0023113363332941577,0.0015015957854357725
0.0015015957854357725,0.001413415482565918
0.000465294095701695,-4.869615292038376e-5
-4.869615292038376e-5,0.0002639838374273661
0.003433893779771222,0.0016562685045584686
0.0016562685045584686,0.0016410897713475593
0.0002990313846501324,1.5016846181379763e-5
1.5016846181379763e-5,0.0002384841147346102
0.0022163190923511515,0.0014308401956664178
0.0014308401956664178,0.0016664581033447499
0.00037774378438993,1.9459764605780855e-5
1.9459764605780855e-5,0.00014400810855692657
